name,specialty,category,phone,address,latitude,longitude,source_url
Dr. Mohamed Fathy Sharaky,أطفال,طبيب أطفال,01010268750,3QXC+R9G,31.0995738,29.7709383,https://www.google.com/maps/place/Dr.+Mohamed+Fathy+Sharaky/data=!4m7!3m6!1s0x14f594c0b6e18909:0x4db1f96a94062a83!8m2!3d31.0995738!4d29.7709383!16s%2Fg%2F11c0rsg0g8!19sChIJCYnhtsCU9RQRgyoGlGr5sU0?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
د ماجد عويضه استشاري طب الأطفال وحديثي الولادة,أطفال,عيادة طب أطفال,01000197739,"بجوار مسجد الدفراوي, El Thanawea Rd",31.3501836,27.2338383,https://www.google.com/maps/place/%D8%AF+%D9%85%D8%A7%D8%AC%D8%AF+%D8%B9%D9%88%D9%8A%D8%B6%D9%87+%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D9%8A+%D8%B7%D8%A8+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%D9%88%D8%AD%D8%AF%D9%8A%D8%AB%D9%8A+%D8%A7%D9%84%D9%88%D9%84%D8%A7%D8%AF%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x4b07ec5fed122027:0x1967d3a4223cce1!8m2!3d31.3501836!4d27.2338383!16s%2Fg%2F11w1k7mhq6!19sChIJJyAS7V_sB0sR4cwjQjp9lgE?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
د. ميلاد ابراهيم جراحة اطفال,أطفال,طبيب أطفال,01201042482,"3PJQ+GMX، الذراع البحري، أول العامرية،, Al Shark Lltamen",31.0813577,29.7392454,https://www.google.com/maps/place/%D8%AF.+%D9%85%D9%8A%D9%84%D8%A7%D8%AF+%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85+%D8%AC%D8%B1%D8%A7%D8%AD%D8%A9+%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x14f5937272d01011:0x717aaf273e7dca14!8m2!3d31.0813577!4d29.7392454!16s%2Fg%2F11nt4v8lr4!19sChIJERDQcnKT9RQRFMp9PievenE?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
د/ محمد ممدوح يوسف لطب الأطفال وحديثى الولادة,أطفال,طبيب أطفال,01275784025,بجوار شارع مدرسة الضوى، طريق اسكندريةن، مطروح الكيلو ١٨,31.0941445,29.7634315,https://www.google.com/maps/place/%D8%AF%2F+%D9%85%D8%AD%D9%85%D8%AF+%D9%85%D9%85%D8%AF%D9%88%D8%AD+%D9%8A%D9%88%D8%B3%D9%81+%D9%84%D8%B7%D8%A8+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%D9%88%D8%AD%D8%AF%D9%8A%D8%AB%D9%89+%D8%A7%D9%84%D9%88%D9%84%D8%A7%D8%AF%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x14f59496667b3179:0xad7b559908514a03!8m2!3d31.0941445!4d29.7634315!16s%2Fg%2F11fl7cg0gc!19sChIJeTF7ZpaU9RQRA0pRCJlVe60?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور أحمد عبدالجواد,أطفال,طبيب أطفال,01061582061,Alexandria - Marsa Matrouh Rd,31.0921598,29.7598424,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%A3%D8%AD%D9%85%D8%AF+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%AC%D9%88%D8%A7%D8%AF%E2%80%AD/data=!4m7!3m6!1s0x14f59513c78eec65:0xec9fdcf89bf73034!8m2!3d31.0921598!4d29.7598424!16s%2Fg%2F11nnpvhytc!19sChIJZeyOxxOV9RQRNDD3m_jcn-w?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور أحمد على بدر,أطفال,عيادة طب أطفال,,3QW9+WM5 امام مدارس اللواء محمد نجيب الرسمية لغات,31.0972528,29.7692477,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%A3%D8%AD%D9%85%D8%AF+%D8%B9%D9%84%D9%89+%D8%A8%D8%AF%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x14f595a8f61ef9b9:0x79dd42f953085a7e!8m2!3d31.0972528!4d29.7692477!16s%2Fg%2F11kc1zh751!19sChIJufke9qiV9RQRfloIU_lC3Xk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور احمد سعيد حسن,أطفال,طبيب الأطفال حديثي الولادة,01027374254,"امام مدرسة الاورمان، طريق إسكندرية مطروح, Abou Youssef",31.0900805,29.7546987,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%A7%D8%AD%D9%85%D8%AF+%D8%B3%D8%B9%D9%8A%D8%AF+%D8%AD%D8%B3%D9%86%E2%80%AD/data=!4m7!3m6!1s0x14f5949ad053bdff:0x5511150d4bd545c2!8m2!3d31.0900805!4d29.7546987!16s%2Fg%2F11fkr2mnfv!19sChIJ_71T0JqU9RQRwkXVSw0VEVU?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور رامي زكريا,أطفال,طبيب أطفال,0225983900,ميدان الهانوفيل الرئيسي - عيادات دار الطب - بجوار مشويات ابو راويه EG,31.0988624,29.7718418,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%B1%D8%A7%D9%85%D9%8A+%D8%B2%D9%83%D8%B1%D9%8A%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x14f59562a50e0e2b:0xa5fd203ebecdd435!8m2!3d31.0988624!4d29.7718418!16s%2Fg%2F11fkvr4zq6!19sChIJKw4OpWKV9RQRNdTNvj4g_aU?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور عاطف الصامولي,أطفال,طبيب أطفال,01006213677,شارع عبدالله عيسى أمام الغرفه التجاريه,31.3509403,27.2425154,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%B9%D8%A7%D8%B7%D9%81+%D8%A7%D9%84%D8%B5%D8%A7%D9%85%D9%88%D9%84%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x1461ff732de40353:0x479470d854f67cfb!8m2!3d31.3509403!4d27.2425154!16s%2Fg%2F11rqhwknvt!19sChIJUwPkLXP_YRQR-3z2VNhwlEc?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور عبدالمحسن ابراهيم عواد,أطفال,طبيب أطفال,0225983900,العجمى ابويوسف العجمى ابو يوسف طريق اسكندرية مطروح - الدور الثاني العجمي,31.0991061,29.7664216,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%85%D8%AD%D8%B3%D9%86+%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85+%D8%B9%D9%88%D8%A7%D8%AF%E2%80%AD/data=!4m7!3m6!1s0x14f5951bfa260ffd:0xa80d38aa9b8c4bdb!8m2!3d31.0991061!4d29.7664216!16s%2Fg%2F11h6t978pz!19sChIJ_Q8m-huV9RQR20uMm6o4Dag?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور عبدالمقصود الجزار,أطفال,طبيب الأطفال حديثي الولادة,01113467928,Al Hanouvel,31.1059303,29.7649676,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%85%D9%82%D8%B5%D9%88%D8%AF+%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x14f594e9ef942481:0xa72ace08b1e6646d!8m2!3d31.1059303!4d29.7649676!16s%2Fg%2F11fjzf6yf2!19sChIJgSSU7-mU9RQRbWTmsQjOKqc?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور عماد الدين الحلواني دكتور اطفال,أطفال,مستشفى أطفال,01224274932,"3QQ3+WMQ, Emtedad Abou Youssef Al Kadem",31.0898454,29.7542344,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%B9%D9%85%D8%A7%D8%AF+%D8%A7%D9%84%D8%AF%D9%8A%D9%86+%D8%A7%D9%84%D8%AD%D9%84%D9%88%D8%A7%D9%86%D9%8A+%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x14f59588eaa81c61:0x4ff1645d9621f141!8m2!3d31.0898454!4d29.7542344!16s%2Fg%2F11gsn0tftv!19sChIJYRyo6oiV9RQRQfEhll1k8U8?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور فتحى عطاالله أخصائى طب الأسرة والأطفال,أطفال,عيادة طبية,01030949251,١ Dawoud Khattab,31.1158928,29.7635155,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D9%81%D8%AA%D8%AD%D9%89+%D8%B9%D8%B7%D8%A7%D8%A7%D9%84%D9%84%D9%87+%D8%A3%D8%AE%D8%B5%D8%A7%D8%A6%D9%89+%D8%B7%D8%A8+%D8%A7%D9%84%D8%A3%D8%B3%D8%B1%D8%A9+%D9%88%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x14f595001a3298b9:0xa1ec45fafdef36f6!8m2!3d31.1158928!4d29.7635155!16s%2Fg%2F11z8hsfc1x!19sChIJuZgyGgCV9RQR9jbv_fpF7KE?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور محمد جمال غانم,أطفال,طبيب أطفال,01008838586,طريق اسكندرية مطروح مقابل ميدان الهانوفيل فوق اسواق فتح الله,31.0984291,29.7712511,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D9%85%D8%AD%D9%85%D8%AF+%D8%AC%D9%85%D8%A7%D9%84+%D8%BA%D8%A7%D9%86%D9%85%E2%80%AD/data=!4m7!3m6!1s0x14f594bf539607b9:0xd25d1128a9277371!8m2!3d31.0984291!4d29.7712511!16s%2Fg%2F11h6rzjqkv!19sChIJuQeWU7-U9RQRcXMnqSgRXdI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور/ أحمد سعيد,أطفال,طبيب أطفال,01027374245,3QW5+2J4، شارع مساكن الحديد والصلب،، أبو يوسف,31.0950172,29.7590695,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1%2F+%D8%A3%D8%AD%D9%85%D8%AF+%D8%B3%D8%B9%D9%8A%D8%AF%E2%80%AD/data=!4m7!3m6!1s0x14f59491477d562b:0xee9c45d0aae9c39c!8m2!3d31.0950172!4d29.7590695!16s%2Fg%2F11h5rp0n_n!19sChIJK1Z9R5GU9RQRnMPpqtBFnO4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتورة شيماء حسن,أطفال,طبيب أطفال,033188303,4Q7V+M8V، طريق اسكندرية مطروح,31.1142454,29.7932843,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1%D8%A9+%D8%B4%D9%8A%D9%85%D8%A7%D8%A1+%D8%AD%D8%B3%D9%86%E2%80%AD/data=!4m7!3m6!1s0x14f5ead5f54e7b0d:0xbddd3ce414c40b3b!8m2!3d31.1142454!4d29.7932843!16s%2Fg%2F11cn6bmnmk!19sChIJDXtO9dXq9RQROwvEFOQ83b0?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة الدكتور مجدي أغا,أطفال,طبيب الأطفال حديثي الولادة,,"4Q32+3X9, Dr Mohamed Wahba",31.1026685,29.7524823,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D9%85%D8%AC%D8%AF%D9%8A+%D8%A3%D8%BA%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x14f595630406031d:0x283db0d634797a4!8m2!3d31.1026685!4d29.7524823!16s%2Fg%2F11l32h_t56!19sChIJHQMGBGOV9RQRpJdHYw3bgwI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة العجمى لطب الاطفال,أطفال,عيادة طبية,033857011,"فوق فتح الله، العجمى, Al Hanouvel",31.0982405,29.7712939,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%A7%D9%84%D8%B9%D8%AC%D9%85%D9%89+%D9%84%D8%B7%D8%A8+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x14f595ed9afb383b:0x743f432cdf5516ae!8m2!3d31.0982405!4d29.7712939!16s%2Fg%2F11n65x706_!19sChIJOzj7mu2V9RQRrhZV3yxDP3Q?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة دكتور احمد المنسي,أطفال,مركز الرعاية الصحية للأطفال,01221940201,Alex matrouh road next to classic Elagamy,31.1008441,29.7749545,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%A7%D8%AD%D9%85%D8%AF+%D8%A7%D9%84%D9%85%D9%86%D8%B3%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x14f59590edb87cc5:0x4eaee7d3848359a6!8m2!3d31.1008441!4d29.7749545!16s%2Fg%2F11vcm7fjrv!19sChIJxXy47ZCV9RQRplmDhNPnrk4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة صحة طفلك,أطفال,طبيب أطفال,01285814178,Al Hanouvel,31.0995748,29.7718868,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%B5%D8%AD%D8%A9+%D8%B7%D9%81%D9%84%D9%83%E2%80%AD/data=!4m7!3m6!1s0x14f5954611b534df:0x9cf8d04fc53bf138!8m2!3d31.0995748!4d29.7718868!16s%2Fg%2F11hy_n6wrp!19sChIJ3zS1EUaV9RQROPE7xU_Q-Jw?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
مركز بنون,أطفال,عيادة طب أطفال,01200033133,,31.0883931,29.7516075,https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A8%D9%86%D9%88%D9%86%E2%80%AD/data=!4m7!3m6!1s0x14f595d25615c5b9:0xee96d27e9f955457!8m2!3d31.0883931!4d29.7516075!16s%2Fg%2F11l30hrks9!19sChIJucUVVtKV9RQRV1SVn37Slu4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Altaher Medical center,أنف وأذن وحنجرة,مستشفى متخصص,01211181622,Alexandria - Marsa Matrouh Rd,31.0909185,29.7560465,https://www.google.com/maps/place/Altaher+Medical+center/data=!4m7!3m6!1s0x14f5949a9220064b:0xa1a6b74b3a9fc77a!8m2!3d31.0909185!4d29.7560465!16s%2Fg%2F11gblszk3w!19sChIJSwYgkpqU9RQResefOku3pqE?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Dr. Mostafa Diabetes Center Specialist,أنف وأذن وحنجرة,مستشفى,01099585596,,31.3549694,27.2453585,https://www.google.com/maps/place/Dr.+Mostafa+Diabetes+Center+Specialist/data=!4m7!3m6!1s0x1461feb5e1b678b5:0x689e5138e460d237!8m2!3d31.3549694!4d27.2453585!16s%2Fg%2F11g72kb6rt!19sChIJtXi24bX-YRQRN9Jg5DhRnmg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Haven medical center,أنف وأذن وحنجرة,مركز طبي,01500079995,"infront of agamy administration, Alexandria - Marsa Matrouh Rd",31.1163019,29.7958732,https://www.google.com/maps/place/Haven+medical+center/data=!4m7!3m6!1s0x14f5ebe937995b77:0xea1e8b085cb355e3!8m2!3d31.1163019!4d29.7958732!16s%2Fg%2F11zh6sgjsx!19sChIJd1uZN-nr9RQR41WzXAiLHuo?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Matrouh Heart Center,أنف وأذن وحنجرة,مركز طبي,0464943333,,31.3489825,27.2411895,https://www.google.com/maps/place/Matrouh+Heart+Center/data=!4m7!3m6!1s0x1461f9351df2c8f3:0xcbf91a880eb4f3cf!8m2!3d31.3489825!4d27.2411895!16s%2Fg%2F11dxm4r460!19sChIJ88jyHTX5YRQRz_O0Doga-cs?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
Pediatrics Specialized Centre,أنف وأذن وحنجرة,مركز طبي,01006093933,Zaher Galal,31.3535936,27.2434369,https://www.google.com/maps/place/Pediatrics+Specialized+Centre/data=!4m7!3m6!1s0x1461feca6fbbc04b:0xdee4f2419dcf08cc!8m2!3d31.3535936!4d27.2434369!16s%2Fg%2F11c61r7s6z!19sChIJS8C7b8r-YRQRzAjPnUHy5N4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
الدكتور طارق الهجين,أنف وأذن وحنجرة,طبيب أنف وأذن وحنجرة,01221200165,"بجوار ميديكال سنتر،, Alexandria - Marsa Matrouh Rd",31.105897,29.7811283,https://www.google.com/maps/place/%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%B7%D8%A7%D8%B1%D9%82+%D8%A7%D9%84%D9%87%D8%AC%D9%8A%D9%86%E2%80%AD/data=!4m7!3m6!1s0x14f594d1e016c699:0x3bdaf033bcc47b89!8m2!3d31.105897!4d29.7811283!16s%2Fg%2F11h6gj3wq9!19sChIJmcYW4NGU9RQRiXvEvDPw2js?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور عادل محمود,أنف وأذن وحنجرة,طبيب أنف وأذن وحنجرة,033030146,"شارع الهانوفيل متفرع من, Alexandria - Marsa Matrouh Rd",31.100742,29.769456,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%B9%D8%A7%D8%AF%D9%84+%D9%85%D8%AD%D9%85%D9%88%D8%AF%E2%80%AD/data=!4m7!3m6!1s0x14f594c1a41a94f1:0xb8d5134d2b19a5a6!8m2!3d31.100742!4d29.769456!16s%2Fg%2F11h10_x4jz!19sChIJ8ZQapMGU9RQRpqUZK00T1bg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور محمد الشيخ,أنف وأذن وحنجرة,طبيب أنف وأذن وحنجرة,01222814898,"بين كبدة الشامى و كشرى الحارونى، العجمى ...الدرايسه.. الطريق الرئيسى..عند تقاطعه مع ر, Taha Al Aoami",31.1037204,29.7782287,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D9%85%D8%AD%D9%85%D8%AF+%D8%A7%D9%84%D8%B4%D9%8A%D8%AE%E2%80%AD/data=!4m7!3m6!1s0x14f594cf6f91a025:0x42d420cf9e12d7d!8m2!3d31.1037204!4d29.7782287!16s%2Fg%2F11h62pfvtg!19sChIJJaCRb8-U9RQRfS3h-QxCLQQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة د محمد متولي القروي- أنف وأذن وحنجرة,أنف وأذن وحنجرة,عيادة طبية,01069793773,"ك١٩ طريق اسكندرية مطروح، جوار مسجد الصابرين, Abou Youssef",31.0883998,29.7524789,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AF+%D9%85%D8%AD%D9%85%D8%AF+%D9%85%D8%AA%D9%88%D9%84%D9%8A+%D8%A7%D9%84%D9%82%D8%B1%D9%88%D9%8A-+%D8%A3%D9%86%D9%81+%D9%88%D8%A3%D8%B0%D9%86+%D9%88%D8%AD%D9%86%D8%AC%D8%B1%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x14f5957ffd6c08c3:0xfedbc3a36674d426!8m2!3d31.0883998!4d29.7524789!16s%2Fg%2F11yw0hqkv8!19sChIJwwhs_X-V9RQRJtR0ZqPD2_4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة دكتور / محمد فوزي,أنف وأذن وحنجرة,طبيب أنف وأذن وحنجرة,01226145900,Al Esnawi Al Wardiyan,31.1634568,29.8680438,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%2F+%D9%85%D8%AD%D9%85%D8%AF+%D9%81%D9%88%D8%B2%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x14f5c191ead7fa77:0x57f7999d26a94184!8m2!3d31.1634568!4d29.8680438!16s%2Fg%2F11fm2lvl12!19sChIJd_rX6pHB9RQRhEGpJp2Z91c?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
الأستاذ الدكتور خليفة محمود عبد الله,باطنة,طبيب باطنه,035830494,بجوار المستشفي الألماني، 54 Abd El-Salam Aref,31.2369591,29.9574633,https://www.google.com/maps/place/%D8%A7%D9%84%D8%A3%D8%B3%D8%AA%D8%A7%D8%B0+%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%AE%D9%84%D9%8A%D9%81%D8%A9+%D9%85%D8%AD%D9%85%D9%88%D8%AF+%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D9%84%D9%87%E2%80%AD/data=!4m7!3m6!1s0x14f5c4d8cf4e5e3b:0xaa6a0175a080630c!8m2!3d31.2369591!4d29.9574633!16s%2Fg%2F11h3_stfj0!19sChIJO15Oz9jE9RQRDGOAoHUBaqo?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
د.مجدى رجب عيادة باطنة وحميات,باطنة,عيادة طبية,01229820538,المساكن الصينية بالهانوفيل، بلوك 40 مدخل 2,31.0941732,29.7703527,https://www.google.com/maps/place/%D8%AF.%D9%85%D8%AC%D8%AF%D9%89+%D8%B1%D8%AC%D8%A8+%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%A8%D8%A7%D8%B7%D9%86%D8%A9+%D9%88%D8%AD%D9%85%D9%8A%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x14f595809d22d0eb:0x83a73ae5fc39eda1!8m2!3d31.0941732!4d29.7703527!16s%2Fg%2F11kc2jrp9f!19sChIJ69AinYCV9RQRoe05_OU6p4M?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور حاتم يونس,باطنة,طبيب باطنه,034375473,"4Q38+PH4, Al Hanouvel",31.1042554,29.7664659,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%AD%D8%A7%D8%AA%D9%85+%D9%8A%D9%88%D9%86%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x14f595c8c45fe19f:0xcdcc47f446573420!8m2!3d31.1042554!4d29.7664659!16s%2Fg%2F11f6yfgjqh!19sChIJn-FfxMiV9RQRIDRXRvRHzM0?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور شريف عبد الجواد,باطنة,طبيب باطنه,01228949659,"3QXC+GV3 امام ميدان الهانوفيل, Alexandria - Marsa Matrouh Rd",31.0987552,29.7721856,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%B4%D8%B1%D9%8A%D9%81+%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D8%AC%D9%88%D8%A7%D8%AF%E2%80%AD/data=!4m7!3m6!1s0x14f594c7501c0983:0xd941cfd1ffff5631!8m2!3d31.0987552!4d29.7721856!16s%2Fg%2F11fks2cbnd!19sChIJgwkcUMeU9RQRMVb__9HPQdk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور محمد صبرى يس,باطنة,طبيب باطنه,01101062626,طريق اسكندرية مطروح مقابل ميدان الهانوفيل، 3QXC+493,31.0977707,29.7709165,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D9%85%D8%AD%D9%85%D8%AF+%D8%B5%D8%A8%D8%B1%D9%89+%D9%8A%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x14f594bf4fe7de91:0x1784c0d888b807a1!8m2!3d31.0977707!4d29.7709165!16s%2Fg%2F11h12gpl8v!19sChIJkd7nT7-U9RQRoQe4iNjAhBc?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور مصطفى نبيل,باطنة,طبيب باطنه,01005211320,3QXC+5GG، طريق اسكندرية مطروح مقابل ميدان، الهانوفيل برج A الدور الثالث,31.0979454,29.7713217,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D9%85%D8%B5%D8%B7%D9%81%D9%89+%D9%86%D8%A8%D9%8A%D9%84%E2%80%AD/data=!4m7!3m6!1s0x14f594bf53bd11d9:0x372231408a8c2b5f!8m2!3d31.0979454!4d29.7713217!16s%2Fg%2F11h79rpxfv!19sChIJ2RG9U7-U9RQRXyuMikAxIjc?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة الحياة,باطنة,طبيب باطنه,034141159,"شارع الملاهي متفرع من, Al Bitash",31.1298874,29.7785245,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%A7%D9%84%D8%AD%D9%8A%D8%A7%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x14f5953066f9de17:0x9bf91760043e4b76!8m2!3d31.1298874!4d29.7785245!16s%2Fg%2F11h48xj_zq!19sChIJF975ZjCV9RQRdks-BGAX-Zs?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
